actualOpType,predOpType,rewards,opPredPerc,foundOpPredPerc,killedByOpPerc
0,0,-10.0001,0.31,0.307071,0
0,0,-5.85011,0.364865,0.362471,0
1,0,-4.92,0.388664,0.379747,1
2,0,-6.24003,0.455238,0.456311,1
0,0,-4.98,0.451128,0.449871,1
1,0,-8.99013,0.437,0.440816,0
0,0,-2.35,0.485294,0.492063,1
0,0,-2,0.425743,0.384615,1
0,0,-3.95,0.506757,0.503497,1
1,0,-7.98011,0.547,0.548454,0
0,0,-1.97,0.510204,0.488636,1
0,0,-2.37,0.507246,0.492188,1
0,0,-3,0.626866,0.623037,1
0,0,-5.23005,0.681598,0.679648,0
1,0,-7.98011,0.631,0.629897,0
2,0,-8.77008,0.695918,0.694737,1
0,0,-9.06009,0.670705,0.672297,1
0,0,-3.21,0.725225,0.726415,1
0,0,-1.18,0.708333,0.72,1
0,0,-1.75,0.723684,0.712121,1
1,0,-2.43,0.756944,0.761194,1
2,0,-1.42,0.72093,0.757576,1
0,0,-1.81,0.768293,0.791667,1
1,0,-6.87009,0.756566,0.755208,0
2,0,-1.21,0.590909,0.583333,1
0,0,-2.31,0.754682,0.757937,0
1,0,-4.1,0.752412,0.757475,1
2,0,-1.73,0.783784,0.78125,1
0,0,-5.58001,0.773071,0.773376,1
1,0,-7.9801,0.782,0.783505,0
0,0,-3.16,0.75576,0.763285,1
0,0,-1.58,0.796095,0.800464,0
1,0,-3.94,0.772881,0.775439,1
0,0,-2.24,0.792,0.791304,1
0,0,-7.60006,0.771654,0.774933,1
0,0,-1.41,0.785714,0.8125,1
0,0,-0.97,0.767677,0.772152,1
0,0,-2.12,0.778761,0.786408,1
1,0,-3.1,0.78673,0.78607,1
2,0,-7.98009,0.867,0.869072,0
0,0,-2.21,0.770492,0.767857,1
0,0,-1.76,0.769663,0.778481,1
1,0,-3.83,0.808642,0.811404,1
2,0,-3.92,0.78157,0.780919,1
0,0,-2.35,0.64557,0.654378,1
0,0,-3.21,0.779279,0.787736,1
0,0,-1.65,0.772727,0.785714,1
1,0,-2.03,0.778846,0.787234,1
2,0,-1.7,0.774648,0.786885,1
0,0,-1.76,0.792208,0.791045,1
1,0,-1.48,0.77551,0.769231,1
2,0,-2.8,0.790055,0.783626,1
0,0,-3.82,0.784452,0.783883,1
0,0,-1.42,0.767442,0.787879,1
1,0,-1.91,0.782609,0.780488,1
2,0,-1.88,0.775281,0.78481,1
0,0,-2.87,0.723077,0.713889,1
0,0,-6.20002,0.788868,0.786693,1
0,0,-5.83008,0.817156,0.818925,0
1,0,-2.91,0.78125,0.785714,1
0,0,-5.66001,0.64275,0.633803,1
0,0,-1.38,0.794872,0.793103,1
1,0,-4.99,0.7875,0.787179,1
0,0,-3.85,0.780362,0.784741,1
0,0,-4.23,0.783951,0.786624,1
